cbo,dit,fanin,fanout,lcom,noc,loc,rfc,wmc,totalMethodsQty,protectedMethodsQty,publicMethodsQty,privateMethodsQty,finalFieldsQty,protectedFieldsQty,publicFieldsQty,privateFieldsQty,predicted_bug
11,2,1,11,3,0,120,28,11,6,0,5,1,1,0,0,1,0
1,5,7,1,3,8,58,2,3,3,1,2,0,2,0,2,0,1
13,2,2,13,11,0,130,33,40,6,1,1,2,2,0,0,2,1
8,1,0,8,0,0,8,0,1,1,0,1,0,2,0,0,0,1
3,1,0,3,0,0,3,0,0,0,0,0,0,0,0,1,0,1
13,2,0,13,0,0,138,20,11,8,0,8,0,1,0,0,1,0
1,2,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0
4,1,0,4,3,0,6,0,3,3,0,1,0,0,0,0,0,1
4,1,0,4,0,0,22,3,6,2,0,2,0,0,0,2,0,1
2,1,0,2,0,0,3,0,0,0,0,0,0,0,0,1,0,0
4,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,1
4,1,0,4,0,0,3,0,0,0,0,0,0,0,0,1,0,1
5,1,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
7,3,0,7,0,0,26,5,1,1,0,0,0,0,0,0,0,1
0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
8,3,17,8,45,0,25,1,11,10,6,4,0,0,0,0,0,0
0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
1,2,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0
4,1,0,4,0,0,9,0,2,2,0,2,0,0,0,0,1,1
0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
3,2,0,3,0,0,6,0,1,1,0,1,0,1,0,0,1,1
2,2,0,2,0,0,6,0,1,1,0,1,0,0,0,1,0,0
0,2,0,0,0,0,5,1,1,1,0,1,0,0,0,0,0,1
4,1,0,4,2,0,20,3,5,5,0,4,0,0,0,0,2,1
4,5,2,4,2,0,19,0,4,4,0,4,0,3,2,0,1,0
0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
29,2,4,29,1726,0,997,143,293,80,14,51,15,6,11,0,1,1
2,1,0,2,0,0,3,0,0,0,0,0,0,0,0,1,0,0
0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
5,4,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
7,3,0,7,0,0,56,8,1,1,0,1,0,1,0,0,1,0
4,1,0,4,0,0,4,0,0,0,0,0,0,0,0,2,0,1
0,1,0,0,0,0,6,0,1,1,1,0,0,0,0,0,0,1
4,1,0,4,0,0,27,4,3,1,0,1,0,1,0,0,1,1
1,1,0,1,1,0,15,0,3,3,0,3,0,0,0,2,1,1
1,2,0,1,1,0,8,0,2,2,0,2,0,0,0,1,0,0
2,1,0,2,0,0,4,0,0,0,0,0,0,0,0,2,0,0
0,1,0,0,0,0,6,0,1,1,0,0,0,0,0,1,0,0
2,1,0,2,0,0,11,2,1,1,0,1,0,0,0,0,0,1
0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
3,3,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2,1,0,2,0,0,6,0,1,1,0,1,0,0,0,0,0,1
3,1,0,3,0,0,9,0,1,1,0,1,0,0,0,0,0,1
0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
2,1,0,2,0,0,17,2,1,1,0,1,0,0,0,0,0,1
2,1,0,2,0,0,7,0,1,1,0,1,0,0,1,1,0,0
0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
1,1,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0
4,2,0,4,0,0,10,1,2,1,0,1,0,0,0,0,0,1
0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
3,1,0,3,0,0,3,0,0,0,0,0,0,0,0,1,0,1
3,1,0,3,0,0,7,1,1,1,0,1,0,0,0,2,0,1
0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
1,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
1,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
1,1,0,1,0,0,6,0,1,1,0,1,0,0,0,1,0,0
1,2,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0
1,1,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0
12,7,0,12,0,0,72,14,6,4,0,4,0,1,0,0,1,0
2,1,0,2,0,0,6,0,1,1,1,0,0,0,0,1,0,1
2,1,0,2,0,0,9,0,2,2,0,1,0,1,0,0,1,1
1,3,0,1,0,0,5,0,1,1,0,1,0,0,0,0,0,0
1,1,0,1,0,0,5,1,1,0,0,0,0,0,0,0,0,1
1,2,0,1,0,0,5,1,1,1,0,1,0,0,0,0,0,1
2,1,0,2,0,0,9,0,2,2,1,1,0,0,1,0,0,1
1,1,0,1,3,0,22,0,6,6,0,6,0,0,0,0,2,1
2,3,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,1,0,4,0,2,2,0,0,0,0,0,0,0,1
7,3,0,7,0,0,159,10,3,3,0,3,0,1,0,0,1,0
3,1,0,3,0,0,3,1,0,0,0,0,0,0,0,1,0,1
0,1,0,0,1,0,9,0,2,2,1,1,0,0,0,1,0,1
5,2,0,5,0,0,42,13,5,3,0,0,0,1,0,0,1,1
1,1,0,1,35,0,37,0,10,10,0,10,0,0,0,0,0,0
11,4,0,11,4,0,69,7,5,5,0,5,0,1,0,0,1,0
9,1,1,9,13,0,77,19,10,6,0,2,4,2,0,0,2,1
7,3,1,7,4,0,160,4,16,5,1,4,0,5,4,0,1,0
0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1
1,1,0,1,0,0,5,0,0,0,0,0,0,0,0,2,0,0
0,1,0,0,0,0,6,0,1,1,0,1,0,0,1,0,0,0
5,1,0,5,0,0,4,0,0,0,0,0,0,0,0,2,0,1
2,1,0,2,0,0,5,1,1,1,0,1,0,0,0,0,0,1
3,1,0,3,0,0,5,1,1,1,0,1,0,0,0,0,0,1
2,1,0,2,0,0,5,1,1,1,0,1,0,0,0,0,0,1
4,2,0,4,3,0,33,5,5,3,0,3,0,0,0,0,0,0
14,1,5,14,0,0,327,48,53,12,5,6,1,5,0,0,5,1
3,1,0,3,0,0,9,2,2,1,0,1,0,0,0,0,0,1
3,1,0,3,0,0,5,1,1,1,0,1,0,0,0,0,0,1
2,2,0,2,0,0,3,0,0,0,0,0,0,0,0,1,0,0
2,1,0,2,0,0,12,2,3,3,0,3,0,0,0,0,0,1
4,4,0,4,6,0,14,2,4,4,0,4,0,1,0,0,1,1
6,5,0,6,3,0,11,0,3,3,2,1,0,0,0,0,0,0
4,1,0,4,0,0,16,4,2,2,0,0,0,4,0,0,0,1
9,2,0,9,4,0,22,2,5,5,1,4,0,3,2,0,1,1
6,3,0,6,0,0,53,5,1,1,0,0,0,0,0,0,0,0
10,2,1,10,48,0,191,29,57,13,4,9,0,1,1,0,1,0
0,4,0,0,1,0,8,0,2,2,0,0,0,0,0,0,0,0
0,1,0,0,1,0,8,0,2,2,0,2,0,0,0,1,0,0
5,2,0,5,0,0,73,2,2,2,0,2,0,1,0,0,0,0
1,1,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0
10,2,104,10,91,0,48,8,16,14,0,14,0,0,0,0,0,0
3,1,0,3,250,0,87,1,25,24,0,24,0,0,0,0,11,0
8,1,5,8,4,0,86,18,14,4,4,0,0,0,1,0,0,1
3,1,0,3,0,0,49,7,4,2,0,2,0,4,0,0,4,1
0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
1,1,0,1,6,0,17,0,4,4,1,3,0,0,0,0,0,1
3,2,0,3,0,0,6,1,1,1,0,1,0,0,0,0,0,1
2,1,0,2,0,0,6,0,1,1,0,1,0,0,0,1,0,0
6,3,2,6,10,0,19,2,7,5,2,3,0,0,0,0,0,0
0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
5,1,0,5,0,0,16,0,4,4,0,4,0,0,0,1,0,1
2,1,6,2,1,0,10,0,2,2,0,0,0,0,0,0,0,0
6,2,0,6,0,0,10,0,1,1,0,1,0,0,0,0,0,1
2,1,0,2,0,0,6,0,1,1,0,1,0,0,0,1,0,0
0,1,0,0,0,0,6,0,1,1,0,1,0,0,0,1,0,0
7,1,0,7,1,0,15,5,3,3,0,3,0,1,0,0,1,1
0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0
4,1,1,4,0,0,167,29,17,16,0,12,4,2,0,0,2,0
8,4,2,8,0,0,56,14,14,7,2,3,0,2,2,0,1,1
1,2,0,1,0,0,5,0,1,1,0,0,0,0,0,0,0,1
0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
4,2,0,4,0,0,9,4,3,1,0,1,0,0,0,0,0,1
19,2,1,19,0,0,334,41,25,21,0,20,1,9,0,0,9,0
2,1,0,2,0,0,6,0,1,1,0,1,0,0,0,1,0,0
2,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1
1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
6,2,0,6,8,0,25,7,6,5,0,5,0,0,0,0,0,1
2,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1
2,1,0,2,0,0,3,0,0,0,0,0,0,0,0,1,0,0
1,1,0,1,1,0,8,0,2,2,0,2,0,0,1,0,0,0
6,2,0,6,0,0,8,3,2,1,0,1,0,0,0,0,0,1
6,2,0,6,0,0,33,3,1,1,0,0,0,0,0,0,0,1
0,1,0,0,0,0,5,0,1,1,0,0,0,0,1,0,0,1
7,2,0,7,1,0,11,4,3,3,0,1,0,0,0,0,1,1
2,2,0,2,0,0,5,0,1,1,0,0,0,0,0,0,0,1
8,2,0,8,0,0,51,6,1,1,0,1,0,0,0,0,0,0
3,1,0,3,0,0,9,0,2,2,0,2,0,0,0,0,1,1
4,2,0,4,1,0,8,0,2,2,0,2,0,0,0,0,0,1
1,4,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
7,2,0,7,0,0,36,11,1,1,0,1,0,0,0,0,0,0
20,2,0,20,36,0,61,1,9,9,0,9,0,0,0,0,0,0
1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1
4,1,4,4,19,3,30,7,9,7,3,4,0,2,2,0,0,0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
5,2,0,5,0,0,5,0,1,1,0,1,0,0,0,0,0,1
3,1,0,3,1,0,15,0,3,3,1,1,1,0,0,0,0,1
2,1,0,2,0,0,9,0,2,2,0,2,0,1,0,0,0,1
5,1,0,5,1,0,15,6,2,2,0,2,0,0,0,0,0,1
5,1,0,5,0,0,19,2,6,5,0,5,0,1,0,0,0,1
1,2,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0
2,1,0,2,4,0,34,1,12,9,0,8,1,0,0,0,0,0
1,2,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0
3,1,0,3,0,0,14,1,6,4,0,3,0,1,0,0,1,1
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4,1,0,4,0,0,14,0,3,3,0,3,0,2,0,0,2,1
6,3,0,6,0,0,83,15,20,6,3,1,2,5,6,0,1,1
6,4,2,6,28,0,71,5,25,21,0,21,0,1,1,0,0,0
4,1,0,4,0,0,35,7,3,3,0,3,0,1,0,0,1,0
5,2,0,5,0,0,19,1,4,2,0,2,0,0,1,0,0,1
1,2,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0
2,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1
9,4,0,9,0,0,119,11,6,3,0,3,0,1,0,0,1,0
1,1,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0
3,1,0,3,4,0,19,2,5,5,0,5,0,0,0,0,0,1
1,2,0,1,0,0,7,0,1,1,0,1,0,0,0,1,0,0
4,1,0,4,9,0,18,0,6,6,0,6,0,0,1,0,0,1
3,2,0,3,0,0,4,0,0,0,0,0,0,0,0,2,0,1
5,2,0,5,7,0,21,0,6,6,2,4,0,0,0,0,2,1
3,1,14,3,0,0,127,4,49,20,2,18,0,9,6,3,1,0
4,1,0,4,0,0,3,0,0,0,0,0,0,0,0,1,0,1
8,2,0,8,0,0,80,8,5,5,0,5,0,1,0,0,1,0
6,1,0,6,0,0,5,0,0,0,0,0,0,0,0,3,0,1
4,1,0,4,0,0,15,11,1,1,0,1,0,0,0,0,0,1
4,1,0,4,0,0,36,9,2,2,0,2,0,1,0,0,1,0
10,2,1,10,15,0,32,11,9,6,1,5,0,0,0,0,0,0
6,2,0,6,0,0,39,5,3,3,0,3,0,1,0,0,1,0
7,1,8,7,0,0,28,1,7,4,1,3,0,5,0,5,0,1
3,2,0,3,0,0,9,2,2,1,0,1,0,0,0,0,0,1
4,3,0,4,0,0,4,0,1,1,0,1,0,0,0,0,0,0
3,1,0,3,1,0,12,1,2,2,0,2,0,2,0,0,0,1
3,2,0,3,1,0,8,2,2,2,0,2,0,0,0,0,0,1
0,1,0,0,0,0,4,0,1,1,0,1,0,0,0,0,0,0
4,2,0,4,3,0,13,0,3,3,0,3,0,0,0,1,0,1
8,6,0,8,0,0,61,15,2,2,0,2,0,3,0,0,3,1
2,1,0,2,0,0,9,0,2,2,0,2,0,1,0,0,1,1
4,1,9,4,16,0,35,0,12,8,1,7,0,5,2,0,3,0
3,1,0,3,1,0,11,0,2,2,0,2,0,0,0,3,0,0
2,1,0,2,0,0,9,0,2,2,0,2,0,0,1,0,0,0
3,1,0,3,0,0,6,0,1,1,0,0,0,0,0,0,0,1
2,1,0,2,0,0,3,0,0,0,0,0,0,0,0,1,0,0
2,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1
2,1,0,2,1,0,9,0,2,2,0,2,0,0,0,1,0,0
1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1
1,1,0,1,0,0,4,0,0,0,0,0,0,0,0,2,0,0
3,2,0,3,0,0,9,1,2,2,0,2,0,0,0,0,1,1
2,2,0,2,0,0,4,0,0,0,0,0,0,0,0,2,0,0
0,1,0,0,1,0,8,0,2,2,0,2,0,0,0,1,0,0
3,1,0,3,0,0,9,1,2,2,0,2,0,0,1,0,0,1
6,2,0,6,6,0,47,10,4,4,0,4,0,0,0,0,0,0
0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1
10,1,0,10,6,0,20,0,5,5,0,4,0,1,0,0,0,1
2,1,0,2,0,0,9,0,2,2,1,1,0,0,1,0,0,1
1,1,0,1,0,0,6,0,1,1,0,0,0,1,0,1,0,1
0,1,0,0,0,0,6,0,1,1,0,1,0,0,0,0,1,0
1,1,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0
1,1,0,1,0,0,7,0,1,1,0,1,0,1,0,1,0,1
5,1,0,5,1,0,10,0,2,2,0,2,0,0,0,3,0,1
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,2,7,2,1,7,23,11,2,2,2,0,0,0,0,0,0,0
5,3,0,5,0,0,19,3,5,4,0,3,1,1,0,0,0,1
9,1,3,9,0,0,104,10,27,16,0,15,1,4,0,2,2,0
2,1,0,2,0,0,4,0,0,0,0,0,0,0,0,2,0,0
4,1,0,4,0,0,15,0,3,3,0,3,0,1,0,0,2,0
1,2,0,1,0,0,27,6,8,8,0,8,0,1,0,0,1,1
8,1,0,8,0,0,96,4,9,8,0,5,3,1,0,0,1,1
1,1,0,1,0,0,6,0,1,1,0,1,0,0,0,1,0,0
3,1,0,3,0,0,10,0,2,2,0,2,0,0,0,0,1,1
1,1,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0
3,2,0,3,0,0,6,0,1,1,0,1,0,0,0,1,0,0
1,2,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0
18,2,1,18,76,0,219,20,25,20,0,17,2,4,0,0,4,0
1,1,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,1
1,1,0,1,0,0,3,0,1,1,0,0,0,0,0,0,0,1
6,4,0,6,21,0,24,0,7,7,2,5,0,1,0,0,1,1
2,1,0,2,0,0,17,0,4,4,0,3,1,2,0,0,2,1
2,1,0,2,0,0,4,0,0,0,0,0,0,0,0,2,0,0
1,1,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0
1,1,0,1,0,0,9,0,2,2,0,2,0,1,0,0,0,1
25,1,4,25,230,0,302,81,88,24,11,9,3,5,2,1,2,1
3,2,0,3,0,0,5,0,1,1,0,1,0,0,0,0,0,1
0,1,0,0,1,0,6,2,2,2,0,1,1,0,0,0,0,1
1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1
12,4,0,12,0,0,93,14,8,8,0,8,0,1,0,0,1,0
2,1,0,2,0,0,4,0,1,1,0,1,0,0,0,0,0,1
1,1,0,1,1,0,9,0,2,2,0,2,0,0,0,1,0,0
0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
3,1,0,3,0,0,24,6,2,2,0,2,0,1,0,0,1,0
0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
3,1,0,3,0,0,34,12,4,2,0,2,0,2,0,0,2,1
4,2,0,4,1,0,8,0,2,2,0,1,0,0,0,0,0,1
1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1
25,2,1,25,0,0,489,47,55,35,0,29,6,2,0,0,1,0
2,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1
3,1,0,3,0,0,49,1,1,1,0,1,0,0,0,0,0,0
3,1,0,3,1,0,8,0,2,2,0,2,0,0,0,1,0,0
5,1,0,5,0,0,6,1,1,1,0,1,0,1,0,1,0,1
2,3,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
3,1,0,3,0,0,5,2,1,1,0,1,0,0,0,0,0,1
6,1,0,6,1,0,24,1,3,2,0,2,0,0,0,0,0,0
0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,1,0,11,0,3,3,0,0,0,0,0,0,0,1
4,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,1
7,3,1,7,1,0,60,11,6,2,0,1,0,0,0,0,0,1
2,1,0,2,1,0,6,2,2,2,0,1,1,0,0,0,0,1
14,2,0,14,28,0,202,27,17,9,0,9,0,2,0,0,2,1
6,1,0,6,0,0,3,0,0,0,0,0,0,0,0,1,0,1
0,1,0,0,0,0,7,0,1,1,0,1,0,0,0,2,0,0
1,1,0,1,3,0,11,0,3,3,0,2,0,0,0,0,0,0
15,16,10,15,66,0,328,26,41,12,8,4,0,0,0,0,0,0
2,1,0,2,0,0,3,0,0,0,0,0,0,0,0,1,0,0
4,3,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0
3,2,0,3,1,0,10,0,2,2,1,1,0,0,1,0,0,1
6,2,0,6,0,0,57,4,1,1,0,0,0,1,0,0,1,1
1,1,0,1,0,0,3,0,1,1,0,0,0,0,0,0,0,1
12,4,0,12,0,0,237,45,27,20,0,20,0,3,0,0,3,1
8,3,0,8,0,0,29,16,1,1,0,1,0,0,0,0,0,0
2,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
1,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,1,0,8,0,2,2,0,1,0,0,0,1,0,0
1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4,2,0,4,0,0,12,5,4,1,0,1,0,0,0,0,0,1
0,1,0,0,1,0,11,0,3,3,1,2,0,0,0,0,0,0
3,1,0,3,0,0,12,0,1,1,0,1,0,0,0,0,0,1
3,1,0,3,0,0,12,0,1,1,0,1,0,0,0,0,0,1
4,2,0,4,0,0,11,3,2,2,0,2,0,1,0,0,1,1
1,1,0,1,0,0,4,0,0,0,0,0,0,0,0,2,0,0
0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,1
2,4,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
3,2,0,3,6,0,26,2,9,4,0,4,0,0,0,0,0,1
2,1,0,2,1,0,9,1,2,2,0,0,1,0,0,0,0,1
4,1,12,4,13,0,76,11,16,11,0,11,0,1,4,0,0,0
0,1,2,0,1,2,15,0,2,2,2,0,0,0,0,4,0,0
0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,1
15,6,0,15,55,0,45,10,16,11,0,11,0,1,0,0,1,0
2,1,0,2,0,0,3,0,0,0,0,0,0,0,0,1,0,0
3,2,0,3,0,0,5,0,1,1,0,1,0,0,0,0,0,1
5,1,1,5,6,0,220,24,25,8,0,6,2,7,0,0,7,0
1,1,0,1,1,0,8,0,2,2,0,2,0,0,0,1,0,0
2,1,0,2,0,0,3,0,0,0,0,0,0,0,0,1,0,0
2,1,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,1
2,1,0,2,0,0,4,0,0,0,0,0,0,0,0,2,0,0
0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
1,1,0,1,0,0,4,0,0,0,0,0,0,0,0,2,0,0
0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
5,2,0,5,0,0,21,8,1,1,0,1,0,0,0,0,0,1
0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
10,2,0,10,6,0,20,3,6,4,1,1,2,0,0,0,0,1
0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
1,1,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0
0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
1,1,0,1,3,0,12,0,3,3,0,3,0,0,0,0,0,1
1,1,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0
7,5,0,7,3,0,70,24,19,3,1,2,0,3,0,0,1,1
0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,1,0,8,0,2,2,0,2,0,0,0,0,0,0
2,1,0,2,0,0,6,0,1,1,0,1,0,0,0,0,0,1
4,3,11,4,171,7,39,3,19,19,1,18,0,1,0,0,1,0
2,2,0,2,1,0,8,0,2,2,0,2,0,0,0,1,0,0
2,1,0,2,0,0,3,0,0,0,0,0,0,0,0,1,0,0
14,2,4,14,72,2,123,16,38,13,2,11,0,1,3,0,1,0
7,2,0,7,4,0,44,13,4,4,0,4,0,1,0,0,1,0
14,2,0,14,9,0,33,0,10,6,0,6,0,1,0,0,1,0
1,1,0,1,1,0,39,21,4,2,0,2,0,2,0,0,0,1
1,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,9,0,2,2,0,2,0,1,1,0,0,1
19,5,0,19,0,0,264,17,10,9,0,9,0,1,0,0,1,0
1,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1
1,2,0,1,0,0,5,0,1,1,0,1,0,0,0,0,0,0
4,1,0,4,1,0,10,0,2,2,0,2,0,0,0,2,0,1
16,1,0,16,101,0,93,13,29,19,0,19,0,6,5,0,1,1
1,1,0,1,0,0,9,0,2,2,0,2,0,0,0,1,0,0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3,2,0,3,0,0,5,0,1,1,1,0,0,0,0,0,0,1
2,2,0,2,6,0,26,4,6,4,0,4,0,0,0,0,0,1
2,2,0,2,0,0,6,2,1,1,0,1,0,0,0,0,0,1
0,1,0,0,0,0,9,0,2,2,0,2,0,1,0,0,1,0
2,1,0,2,0,0,17,0,4,4,1,3,0,2,0,2,0,1
8,1,2,8,9,0,170,15,62,10,2,7,1,3,4,0,2,0
1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1
2,1,0,2,0,0,4,0,0,0,0,0,0,0,0,2,0,0
0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0
4,2,0,4,0,0,5,1,1,1,0,1,0,0,0,0,0,1
2,1,0,2,0,0,11,1,4,2,0,1,1,1,0,0,1,1
0,1,0,0,0,0,14,0,3,3,0,3,0,0,0,0,2,1
7,2,2,7,0,0,40,9,11,11,0,11,0,3,2,0,1,0
6,2,0,6,0,0,10,4,2,1,0,1,0,0,0,0,0,1
10,3,1,10,36,0,123,11,9,9,0,7,2,0,0,0,0,0
1,1,0,1,0,0,6,0,1,1,0,1,0,0,0,1,0,0
2,1,0,2,1,0,8,0,2,2,0,2,0,0,0,0,0,0
1,1,0,1,1,0,9,0,2,2,0,2,0,0,0,0,1,1
0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0
2,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1
2,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1
28,7,0,28,0,0,264,16,17,15,0,15,0,1,0,0,1,0
2,1,2,2,0,0,29,5,10,6,0,6,0,0,1,0,0,0
0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
2,1,0,2,0,0,14,0,4,4,0,4,0,0,1,0,0,1
11,9,14,11,583,0,662,63,99,42,0,17,2,22,0,0,0,1
1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1
6,1,0,6,0,0,18,3,7,4,0,3,0,1,0,0,1,1
2,1,0,2,0,0,8,0,1,1,0,1,0,0,1,2,0,0
5,1,0,5,0,0,14,0,3,3,0,3,0,0,0,1,0,1
5,2,0,5,0,0,21,6,1,1,0,0,0,1,0,0,1,1
3,1,0,3,35,0,37,0,10,10,0,10,0,0,0,0,0,0
2,1,0,2,0,0,28,0,2,2,0,1,0,1,0,0,0,1
2,1,0,2,0,0,6,1,1,1,0,0,0,0,0,0,0,1
0,1,0,0,0,0,6,0,1,1,0,1,0,0,1,0,0,0
4,1,0,4,0,0,3,0,0,0,0,0,0,0,0,1,0,1
7,2,0,7,1,0,10,5,2,2,0,2,0,0,0,0,0,1
9,2,1,9,0,0,57,21,5,5,0,4,1,1,0,0,1,0
2,1,0,2,0,0,9,0,2,2,0,2,0,0,0,1,0,0
5,2,0,5,17,0,31,5,9,7,0,7,0,2,2,0,0,1
6,1,0,6,0,0,49,4,4,4,0,4,0,1,0,0,1,0
1,1,0,1,0,0,5,1,1,1,0,1,0,0,0,0,0,1
1,1,0,1,0,0,5,1,1,1,0,1,0,0,0,0,0,1
1,2,0,1,1,0,9,0,2,2,1,1,0,0,0,1,0,1
2,2,0,2,0,0,6,0,1,1,0,1,0,1,0,0,1,1
2,1,0,2,0,0,4,0,0,0,0,0,0,0,0,2,0,0
0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,3,0,12,0,3,3,0,3,0,0,0,0,0,1
2,2,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,1
7,1,0,7,0,0,60,19,4,4,0,4,0,1,0,0,1,0
